"FECHA","TMAX","TMIN","NOMBRE"
"5012","  32.6","  16.0"," MALARGUE AERO"
"4012","  31.8","  10.9"," MALARGUE AERO"
"3012","  29.6","  10.0"," MALARGUE AERO"
"2012","  27.0","   8.8"," MALARGUE AERO"
"1012","  25.5","  12.4"," MALARGUE AERO"
"31122","  25.9","  12.4"," MALARGUE AERO"
"30122","  31.0","  17.0"," MALARGUE AERO"
"29122","  30.2","  10.2"," MALARGUE AERO"
"28122","  26.0","  10.0"," MALARGUE AERO"
"27122","  29.3","  15.6"," MALARGUE AERO"
"26122","  28.8","   9.2"," MALARGUE AERO"
"25122","  22.0","   9.6"," MALARGUE AERO"
"24122","  16.5","   9.9"," MALARGUE AERO"
"23122","  26.0","  11.0"," MALARGUE AERO"
"22122","  32.0","  11.8"," MALARGUE AERO"
"21122","  30.1","  12.5"," MALARGUE AERO"
"20122","  29.5","  10.0"," MALARGUE AERO"
"19122","  29.5","  13.4"," MALARGUE AERO"
"18122","  29.3","  10.3"," MALARGUE AERO"
"17122","  29.0","  10.6"," MALARGUE AERO"
"16122","  26.5","  11.2"," MALARGUE AERO"
"15122","  26.6","   9.6"," MALARGUE AERO"
"14122","  31.6","  12.0"," MALARGUE AERO"
"13122","  34.2","   8.3"," MALARGUE AERO"
"12122","  31.5","  10.2"," MALARGUE AERO"
"11122","  33.2","  14.6"," MALARGUE AERO"
"10122","  31.6","  15.2"," MALARGUE AERO"
"9122","  34.2","   9.5"," MALARGUE AERO"
"8122","  34.2","  10.3"," MALARGUE AERO"
"7122","  33.8","  14.0"," MALARGUE AERO"
"6122","  28.0","  11.4"," MALARGUE AERO"
"5122","  32.4","  13.0"," MALARGUE AERO"
"4122","  28.4","  11.2"," MALARGUE AERO"
"3122","  30.2","  14.5"," MALARGUE AERO"
"2122","  30.1","  10.4"," MALARGUE AERO"
"1122","  24.6","   8.3"," MALARGUE AERO"
"30112","  25.3","   8.6"," MALARGUE AERO"
"29112","  30.2","  15.4"," MALARGUE AERO"
"28112","  33.4","  13.5"," MALARGUE AERO"
"27112","  32.4","  12.0"," MALARGUE AERO"
"26112","  30.3","  13.2"," MALARGUE AERO"
"25112","  25.2","  12.0"," MALARGUE AERO"
"24112","  29.0","  13.6"," MALARGUE AERO"
"23112","  34.0","  15.2"," MALARGUE AERO"
"22112","  29.0","   7.0"," MALARGUE AERO"
"21112","  22.6","   4.5"," MALARGUE AERO"
"20112","  22.4","   6.0"," MALARGUE AERO"
"19112","  29.6","  13.3"," MALARGUE AERO"
"18112","  30.2","  13.6"," MALARGUE AERO"
"17112","  28.8","  11.0"," MALARGUE AERO"
"16112","  30.5","  10.6"," MALARGUE AERO"
"15112","  29.6","   8.2"," MALARGUE AERO"
"14112","  25.0","   2.9"," MALARGUE AERO"
"13112","  21.5","   2.3"," MALARGUE AERO"
"12112","  15.1","   7.0"," MALARGUE AERO"
"11112","  17.6","   9.2"," MALARGUE AERO"
"10112","  20.0","   5.2"," MALARGUE AERO"
"9112","  22.0","  10.3"," MALARGUE AERO"
"8112","  29.3","  13.0"," MALARGUE AERO"
"7112","  28.4","  11.0"," MALARGUE AERO"
"6112","  29.8","  12.2"," MALARGUE AERO"
"5112","  28.8","  10.9"," MALARGUE AERO"
"4112","  27.3","   9.6"," MALARGUE AERO"
"3112","  26.0","   6.5"," MALARGUE AERO"
"2112","  25.5","   3.5"," MALARGUE AERO"
"1112","  22.6","   0.5"," MALARGUE AERO"
"31102","  16.4","  -2.5"," MALARGUE AERO"
"30102","  18.6","   2.0"," MALARGUE AERO"
"29102","  10.0","   1.2"," MAQUINCHAO"
"28102","  14.0","   3.8"," MAQUINCHAO"
"27102","  18.6","   6.6"," MAQUINCHAO"
"26102","  19.9","   2.2"," MAQUINCHAO"
"25102","  21.9","   2.6"," MAQUINCHAO"
"24102","  16.6","   4.8"," MAQUINCHAO"
"23102","  11.5","   7.1"," MAQUINCHAO"
"22102","  19.5","   4.6"," MAQUINCHAO"
"21102","  19.0","   1.8"," MAQUINCHAO"
"20102","  22.5","   4.2"," MAQUINCHAO"
"19102","  23.5","   5.4"," MAQUINCHAO"
"18102","  25.0","  -1.2"," MAQUINCHAO"
"17102","  21.5","  -4.3"," MAQUINCHAO"
"16102","  17.0","  -1.2"," MAQUINCHAO"
"15102","  18.4","   1.4"," MAQUINCHAO"
"14102","  20.0","  -0.7"," MAQUINCHAO"
"13102","  18.0","   1.0"," MAQUINCHAO"
"12102","  18.2","  -2.6"," MAQUINCHAO"
"11102","  15.4","  -9.4"," MAQUINCHAO"
"10102","  10.3","   2.2"," MAQUINCHAO"
"9102","  16.5","   0.8"," MAQUINCHAO"
"8102","  18.0","   1.8"," MAQUINCHAO"
"7102","  16.0","   2.4"," MAQUINCHAO"
"6102","  12.8","   1.5"," MAQUINCHAO"
"5102","  15.9","  -1.2"," MAQUINCHAO"
"4102","  15.5","  -1.2"," MAQUINCHAO"
"3102","  16.0","  -2.8"," MAQUINCHAO"
"2102","  15.0","   1.0"," MAQUINCHAO"
"1102","  19.2","  -0.8"," MAQUINCHAO"
"30092","  20.3","  -5.2"," MAQUINCHAO"
"29092","  16.0","  -7.3"," MAQUINCHAO"
"28092","  11.8","   1.2"," MAQUINCHAO"
"27092","  15.9","   1.2"," MAQUINCHAO"
"26092","  14.5","  -2.8"," MAQUINCHAO"
"25092","  13.7","  -2.0"," MAQUINCHAO"
"24092","  14.0","  -1.2"," MAQUINCHAO"
"23092","  12.0","   1.0"," MAQUINCHAO"
"22092","  11.9","   2.8"," MAQUINCHAO"
"21092","   9.5","  -0.2"," MAQUINCHAO"
"20092","   5.5","  -1.4"," MAQUINCHAO"
"19092","  10.0","  -8.0"," MAQUINCHAO"
"18092","   9.0"," -10.0"," MAQUINCHAO"
"17092","   9.0","  -1.6"," MAQUINCHAO"
"16092","  10.0","  -2.5"," MAQUINCHAO"
"15092","  13.0","   4.2"," MAQUINCHAO"
"14092","  15.0","   6.4"," MAQUINCHAO"
"13092","  11.4","  -2.0"," MAQUINCHAO"
"12092","  13.0","  -2.2"," MAQUINCHAO"
"11092","  10.0","   2.2"," MAQUINCHAO"
"10092","  14.0","  -1.0"," MAQUINCHAO"
"9092","  13.9","  -3.0"," MAQUINCHAO"
"8092","  10.8","  -1.0"," MAQUINCHAO"
"7092","  11.8","   1.5"," MAQUINCHAO"
"6092","  12.4","   3.0"," MAQUINCHAO"
"5092","   8.5","   0.2"," MAQUINCHAO"
"4092","   7.4"," -10.4"," MAQUINCHAO"
"3092","   7.1","  -5.2"," MAQUINCHAO"
"2092","   9.9","  -5.4"," MAQUINCHAO"
"1092","   8.5","   1.9"," MAQUINCHAO"
"31082","  10.0","  -1.8"," MAQUINCHAO"
"30082","   8.6","  -2.2"," MAQUINCHAO"
"29082","  13.3","  -2.6"," MAQUINCHAO"
"28082","  11.2","   1.0"," MAQUINCHAO"
"27082","  13.5","  -9.0"," MAQUINCHAO"
"26082","   8.6"," -10.0"," MAQUINCHAO"
"25082","   7.2","  -6.8"," MAQUINCHAO"
"24082","   6.0","  -6.0"," MAQUINCHAO"
"23082","   6.0","  -2.4"," MAQUINCHAO"
"22082","   8.4","  -0.2"," MAQUINCHAO"
"21082","   8.2","  -1.2"," MAQUINCHAO"
"20082","   3.2","  -2.6"," MAQUINCHAO"
"19082","   1.4","  -5.8"," MAQUINCHAO"
"18082","   4.8","  -3.8"," MAQUINCHAO"
"17082","   4.8","   0.0"," MAQUINCHAO"
"16082","   8.0","   1.6"," MAQUINCHAO"
"15082","  12.2","   4.5"," MAQUINCHAO"
"14082","  17.6","  -0.6"," MAQUINCHAO"
"13082","  17.4","   2.5"," MAQUINCHAO"
"12082","   7.9","  -6.5"," MAQUINCHAO"
"11082","   5.2","  -3.0"," MAQUINCHAO"
"10082","  12.9","   1.2"," MAQUINCHAO"
"9082","  14.9","   3.8"," MAQUINCHAO"
"8082","  14.7","  -9.0"," MAQUINCHAO"
"7082","  11.0"," -10.0"," MAQUINCHAO"
"6082","  13.1","  -3.0"," MAQUINCHAO"
"5082","  12.5","  -9.2"," MAQUINCHAO"
"4082","   9.7","  -4.2"," MAQUINCHAO"
"3082","   8.8","  -7.2"," MAQUINCHAO"
"2082","   6.9","  -1.8"," MAQUINCHAO"
"1082","  11.7","   3.7"," MAQUINCHAO"
"31072","  19.2","   4.0"," MAQUINCHAO"
"30072","  13.6","   3.0"," MAQUINCHAO"
"29072","  16.4","   7.1"," MAQUINCHAO"
"28072","  15.5","  -2.2"," MAQUINCHAO"
"27072","   6.7","   0.2"," MAQUINCHAO"
"26072","   5.4","  -3.8"," MAQUINCHAO"
"25072","   8.9","  -0.2"," MAQUINCHAO"
"24072","   3.3","  -2.5"," MAQUINCHAO"
"23072","   2.8","  -6.6"," MAQUINCHAO"
"22072","   9.5","  -1.4"," MAQUINCHAO"
"21072","  11.8","   3.6"," MAQUINCHAO"
"20072","  17.2","  -1.5"," MAQUINCHAO"
"19072","  10.4","  -0.4"," MAQUINCHAO"
"18072","   2.6","  -4.1"," MAQUINCHAO"
"17072","   3.5"," -13.0"," MAQUINCHAO"
"16072","   3.5","  -7.8"," MAQUINCHAO"
"15072","   5.8","  -3.8"," MAQUINCHAO"
"14072","   6.9","  -3.8"," MAQUINCHAO"
"13072","   4.5","  -6.0"," MAQUINCHAO"
"12072","   2.6","  -2.0"," MAQUINCHAO"
"11072","   0.1","  -4.5"," MAQUINCHAO"
"10072","   4.9","  -6.5"," MAQUINCHAO"
"9072","   5.8","  -3.2"," MAQUINCHAO"
"8072","   5.5","   0.1"," MAQUINCHAO"
"7072","   4.5","  -8.8"," MAQUINCHAO"
"6072","   6.9","  -4.7"," MAQUINCHAO"
"5072","   8.9","  -0.1"," MAQUINCHAO"
"4072","  10.0","   1.4"," MAQUINCHAO"
"3072","  13.5","   2.4"," MAQUINCHAO"
"2072","  12.0","   4.1"," MAQUINCHAO"
"1072","  15.5","  -4.0"," MAQUINCHAO"
"30062","   6.6","  -2.0"," MAQUINCHAO"
"29062","   8.9","  -3.0"," MAQUINCHAO"
"28062","   7.3","  -2.5"," MAQUINCHAO"
"27062","   7.1","   1.6"," MAQUINCHAO"
"26062","   8.5","   1.8"," MAQUINCHAO"
"25062","  10.2","  -1.0"," MAQUINCHAO"
"24062","  10.0","   2.3"," MAQUINCHAO"
"23062","  10.0","   3.0"," MAQUINCHAO"
"22062","  13.6","   3.4"," MAQUINCHAO"
"21062","   4.0","  -0.8"," MAQUINCHAO"
"20062","   1.0","  -1.0"," MAQUINCHAO"
"19062","   2.5","  -2.3"," MAQUINCHAO"
"18062","   7.8","   0.2"," MAQUINCHAO"
"17062","   2.9","  -2.6"," MAQUINCHAO"
"16062","   2.6","  -0.5"," MAQUINCHAO"
"15062","   8.8","   0.3"," MAQUINCHAO"
"14062","  13.7","  -1.2"," MAQUINCHAO"
"13062","   6.0"," -10.5"," MAQUINCHAO"
"12062","   6.7","  -4.6"," MAQUINCHAO"
"11062","   5.4","  -5.0"," MAQUINCHAO"
"10062","   2.8","  -3.3"," MAQUINCHAO"
"9062","   7.2","  -0.6"," MAQUINCHAO"
"8062","  13.0","   2.2"," MAQUINCHAO"
"7062","   5.3","  -5.8"," MAQUINCHAO"
"6062","  12.0","   2.0"," MAQUINCHAO"
"5062","  16.5","  -3.2"," MAQUINCHAO"
"4062","   8.4","  -4.2"," MAQUINCHAO"
"3062","   9.5","   1.9"," MAQUINCHAO"
"2062","  11.7","   4.2"," MAQUINCHAO"
"1062","  13.4","  -1.7"," MAQUINCHAO"
"31052","  13.7","   4.1"," MAQUINCHAO"
"30052","  15.5","   1.8"," MAQUINCHAO"
"29052","  13.2","  -5.5"," MAQUINCHAO"
"28052","   9.5","  -9.8"," MAQUINCHAO"
"27052","   5.9","  -9.4"," MAQUINCHAO"
"26052","   5.0","  -3.0"," MAQUINCHAO"
"25052","  11.8","   3.0"," MAQUINCHAO"
"24052","   9.0","   2.0"," MAQUINCHAO"
"23052","  10.8","   3.6"," MAQUINCHAO"
"22052","  11.0","  -2.2"," MAQUINCHAO"
"21052","  15.2","   6.0"," MAQUINCHAO"
"20052","  11.5"," -11.8"," MAQUINCHAO"
"19052","   9.0","  -1.8"," MAQUINCHAO"
"18052","  13.0","  -2.4"," MAQUINCHAO"
"17052","  12.0","  -0.3"," MAQUINCHAO"
"16052","  15.8","   6.8"," MAQUINCHAO"
"15052","  19.5","  -2.2"," MAQUINCHAO"
"14052","  19.2","   2.2"," MAQUINCHAO"
"13052","  16.0","   4.8"," MAQUINCHAO"
"12052","  16.3","   1.8"," MAQUINCHAO"
"11052","  16.0","      "," MAQUINCHAO"
"10052","  13.6","      "," MAQUINCHAO"
"9052","  18.0","      "," MAQUINCHAO"
"8052","  14.6","      "," MAQUINCHAO"
"7052","  12.0","   1.0"," MAQUINCHAO"
"6052","  20.0","  -3.5"," MAQUINCHAO"
"5052","  18.5","   2.4"," MAQUINCHAO"
"4052","  14.3","   6.3"," MAQUINCHAO"
"3052","  18.0","  -1.5"," MAQUINCHAO"
"2052","  13.2","  -3.0"," MAQUINCHAO"
"1052","  12.2","  -4.2"," MAQUINCHAO"
"30042","  10.0","  -1.8"," MAQUINCHAO"
"29042","  13.5","   5.6"," MAQUINCHAO"
"28042","  18.2","   9.0"," MAQUINCHAO"
"27042","  18.4","   0.6"," MAQUINCHAO"
"26042","  17.4","   0.6"," MAQUINCHAO"
"25042","  16.0","   3.9"," MAQUINCHAO"
"24042","  25.0","  -1.0"," MAQUINCHAO"
"23042","  21.2","  -2.0"," MAQUINCHAO"
"22042","  19.2","  -3.6"," MAQUINCHAO"
"21042","  20.2","   7.0"," MAQUINCHAO"
"20042","  28.2","   4.0"," MAQUINCHAO"
"19042","  26.0","  10.0"," MAQUINCHAO"
"18042","  15.0","   3.2"," MAQUINCHAO"
"17042","  14.2","  -4.5"," MAQUINCHAO"
"16042","  19.7","  -5.0"," MAQUINCHAO"
"15042","  16.5","  -4.3"," MAQUINCHAO"
"14042","  15.7","   2.8"," MAQUINCHAO"
"13042","  14.0","  -3.0"," MAQUINCHAO"
"12042","  11.0","   3.6"," MAQUINCHAO"
"11042","  14.8","   6.4"," MAQUINCHAO"
"10042","  15.8","   3.5"," MAQUINCHAO"
"9042","  23.0","   6.0"," MAQUINCHAO"
"8042","  23.8","  -0.5"," MAQUINCHAO"
"7042","  21.5","   5.0"," MAQUINCHAO"
"6042","  21.8","   3.0"," MAQUINCHAO"
"5042","  21.0","   9.2"," MAQUINCHAO"
"4042","  26.0","  -1.6"," MAQUINCHAO"
"3042","  21.5","  -2.2"," MAQUINCHAO"
"2042","  21.0","   1.7"," MAQUINCHAO"
"1042","  22.5","   0.3"," MAQUINCHAO"
"31032","  16.8","  -4.8"," MAQUINCHAO"
"30032","  13.5","  -0.8"," MAQUINCHAO"
"29032","  13.5","  -0.6"," MAQUINCHAO"
"28032","  18.6","   8.3"," MAQUINCHAO"
"27032","  25.0","   5.6"," MAQUINCHAO"
"26032","  28.0","   1.5"," MAQUINCHAO"
"25032","  21.8","   4.0"," MAQUINCHAO"
"24032","  25.5","   2.5"," MAQUINCHAO"
"23032","  24.5","   5.0"," MAQUINCHAO"
"22032","  24.0","   4.4"," MAQUINCHAO"
"21032","  20.5","   8.0"," MAQUINCHAO"
"20032","  19.0","   1.5"," MAQUINCHAO"
"19032","  19.2","   9.2"," MAQUINCHAO"
"18032","  12.8","   8.2"," MAQUINCHAO"
"17032","  19.0","   7.0"," MAQUINCHAO"
"16032","  26.0","  12.9"," MAQUINCHAO"
"15032","  24.0","  12.0"," MAQUINCHAO"
"14032","  26.5","   9.5"," MAQUINCHAO"
"13032","  26.0","   8.0"," MAQUINCHAO"
"12032","  23.0","  14.2"," MAQUINCHAO"
"11032","  30.8","   8.0"," MAQUINCHAO"
"10032","  28.2","   7.5"," MAQUINCHAO"
"9032","  21.8","   9.4"," MAQUINCHAO"
"8032","  25.0","  10.4"," MAQUINCHAO"
"7032","  24.0","   8.8"," MAQUINCHAO"
"6032","  28.2","   8.4"," MAQUINCHAO"
"5032","  31.5","  10.0"," MAQUINCHAO"
"4032","  27.0","   3.5"," MAQUINCHAO"
"3032","  26.8","  10.0"," MAQUINCHAO"
"2032","  29.0","   8.0"," MAQUINCHAO"
"1032","  26.0","  10.5"," MAQUINCHAO"
"28022","  30.5","   7.0"," MAQUINCHAO"
"27022","  31.2","   5.0"," MAQUINCHAO"
"26022","  22.8","   5.0"," MAQUINCHAO"
"25022","  21.2","   9.8"," MAQUINCHAO"
"24022","  30.5","   6.4"," MAQUINCHAO"
"23022","  27.8","   8.9"," MAQUINCHAO"
"22022","  28.4","   8.0"," MAQUINCHAO"
"21022","  31.0","   3.4"," MAQUINCHAO"
"20022","  26.0","   6.6"," MAQUINCHAO"
"19022","  25.0","   6.5"," MAQUINCHAO"
"18022","  24.0","   1.6"," MAQUINCHAO"
"17022","  17.2","  -4.2"," MAQUINCHAO"
"16022","  16.3","   3.0"," MAQUINCHAO"
"15022","  22.2","   8.5"," MAQUINCHAO"
"14022","  22.0","   5.5"," MAQUINCHAO"
"13022","  20.0","   5.0"," MAQUINCHAO"
"12022","  26.0","  12.5"," MAQUINCHAO"
"11022","  30.0","   6.8"," MAQUINCHAO"
"10022","  30.5","  11.5"," MAQUINCHAO"
"9022","  32.8","  11.7"," MAQUINCHAO"
"8022","  33.0","   8.4"," MAQUINCHAO"
"7022","  29.5","   9.0"," MAQUINCHAO"
"6022","  31.8","  10.5"," MAQUINCHAO"
"5022","  32.5","  14.0"," MAQUINCHAO"
"4022","  37.0","  10.5"," MAQUINCHAO"
"3022","  33.5","  10.2"," MAQUINCHAO"
"2022","  30.0","   8.3"," MAQUINCHAO"
"1022","  29.5","   7.8"," MAQUINCHAO"
"31012","  25.5","  10.8"," MAQUINCHAO"
"30012","  31.8","  16.5"," MAQUINCHAO"
"29012","  36.8","   8.5"," MAQUINCHAO"
"28012","  31.5","   7.5"," MAQUINCHAO"
"27012","  27.0","   5.5"," MAQUINCHAO"
"26012","  22.5","   9.0"," MAQUINCHAO"
"25012","  23.0","   5.5"," MAQUINCHAO"
"24012","  24.6","  10.0"," MAQUINCHAO"
"23012","  31.0","  10.3"," MAQUINCHAO"
"22012","  25.8","  10.2"," MAQUINCHAO"
"21012","  24.5","  11.2"," MAQUINCHAO"
"20012","  26.0","  12.5"," MAQUINCHAO"
"19012","  33.0","  12.9"," MAQUINCHAO"
"18012","  30.0","  11.4"," MAQUINCHAO"
"17012","  28.1","  13.0"," MAQUINCHAO"
"16012","  30.8","   8.2"," MAQUINCHAO"
"15012","  28.0","   6.0"," MAQUINCHAO"
"14012","  27.3","  10.6"," MAQUINCHAO"
"13012","  32.0","   6.0"," MAQUINCHAO"
"12012","  24.0","   5.0"," MAQUINCHAO"
"11012","  21.7","   4.2"," MAQUINCHAO"
"10012","  28.2","  14.0"," MAQUINCHAO"
"9012","  33.8","  18.0"," MAQUINCHAO"
"8012","  39.0","  13.5"," MAQUINCHAO"
"7012","  35.8","  15.0"," MAQUINCHAO"
"6012","  36.2","  13.2"," MAQUINCHAO"
"5012","  36.0","   9.2"," MAQUINCHAO"
"4012","  32.5","  12.5"," MAQUINCHAO"
"3012","  29.0","   7.6"," MAQUINCHAO"
"2012","  19.7","   7.6"," MAQUINCHAO"
"1012","  24.0","  10.5"," MAQUINCHAO"
"31122","  33.0","   8.1"," MAQUINCHAO"
"30122","  27.0","   6.5"," MAQUINCHAO"
"29122","  27.2","  13.4"," MAQUINCHAO"
"28122","  28.2","   4.5"," MAQUINCHAO"
"27122","  25.0","   6.8"," MAQUINCHAO"
"26122","  34.0","  16.0"," MAQUINCHAO"
"25122","  31.0","   5.0"," MAQUINCHAO"
"24122","  25.0","   1.5"," MAQUINCHAO"
"23122","  21.2","   1.0"," MAQUINCHAO"
"22122","  22.0","  13.5"," MAQUINCHAO"
"21122","  30.0","   8.7"," MAQUINCHAO"
"20122","  27.0","  11.0"," MAQUINCHAO"
"19122","  30.8","  11.8"," MAQUINCHAO"
"18122","  28.0","   8.7"," MAQUINCHAO"
"17122","  27.0","  16.0"," MAQUINCHAO"
"16122","  29.4","  11.0"," MAQUINCHAO"
"15122","  24.8","   7.0"," MAQUINCHAO"
"14122","  22.0","  10.6"," MAQUINCHAO"
"13122","  26.8","   7.6"," MAQUINCHAO"
"12122","  24.5","   9.0"," MAQUINCHAO"
"11122","  24.0","   7.2"," MAQUINCHAO"
"10122","  24.5","   6.5"," MAQUINCHAO"
"9122","  22.4","   9.7"," MAQUINCHAO"
"8122","  25.6","  10.0"," MAQUINCHAO"
"7122","  22.0","   8.0"," MAQUINCHAO"
"6122","  24.6","   6.1"," MAQUINCHAO"
"5122","  27.4","   8.0"," MAQUINCHAO"
"4122","  24.5","   7.0"," MAQUINCHAO"
"3122","  24.0","  11.8"," MAQUINCHAO"
"2122","  26.8","   9.4"," MAQUINCHAO"
"1122","  27.0","   6.0"," MAQUINCHAO"
"30112","  20.8","   5.5"," MAQUINCHAO"
"29112","  23.5","   9.0"," MAQUINCHAO"
"28112","  29.8","  14.5"," MAQUINCHAO"
"27112","  29.5","  14.8"," MAQUINCHAO"
"26112","  33.0","   6.5"," MAQUINCHAO"
"25112","  34.0","   6.8"," MAQUINCHAO"
"24112","  27.1","   7.0"," MAQUINCHAO"
"23112","  28.0","   9.7"," MAQUINCHAO"
"22112","  28.0","   9.5"," MAQUINCHAO"
"21112","  26.0","   4.0"," MAQUINCHAO"
"20112","  18.5","  -1.0"," MAQUINCHAO"
"19112","  19.0","   6.0"," MAQUINCHAO"
"18112","  25.0","  10.0"," MAQUINCHAO"
"17112","  29.5","   9.5"," MAQUINCHAO"
"16112","  24.5","   7.5"," MAQUINCHAO"
"15112","  24.0","   6.5"," MAQUINCHAO"
"14112","  22.0","   5.8"," MAQUINCHAO"
"13112","  18.2","   5.0"," MAQUINCHAO"
"12112","  17.8","   8.4"," MAQUINCHAO"
"11112","  16.2","   6.5"," MAQUINCHAO"
"10112","  20.2","   9.4"," MAQUINCHAO"
"9112","  27.4","   7.0"," MAQUINCHAO"
"8112","  26.0","  12.0"," MAQUINCHAO"
"7112","  29.5","   5.7"," MAQUINCHAO"
"6112","  29.8","   5.5"," MAQUINCHAO"
"5112","  29.8","   9.0"," MAQUINCHAO"
"4112","  28.6","   6.8"," MAQUINCHAO"
"3112","  28.6","   6.5"," MAQUINCHAO"
"2112","  27.8","  -0.2"," MAQUINCHAO"
"1112","  26.0","   0.7"," MAQUINCHAO"
"31102","  19.0","  -1.2"," MAQUINCHAO"
"30102","  10.4","  -1.8"," MAQUINCHAO"
"29102","  23.0","  14.3"," MAR DEL PLATA AERO"
"28102","  27.8","  12.4"," MAR DEL PLATA AERO"
"27102","  26.9","  10.0"," MAR DEL PLATA AERO"
"26102","  26.8","   5.3"," MAR DEL PLATA AERO"
"25102","  14.5","   5.8"," MAR DEL PLATA AERO"
"24102","  14.6","  10.8"," MAR DEL PLATA AERO"
"23102","  15.7","  11.9"," MAR DEL PLATA AERO"
"22102","  18.2","  12.2"," MAR DEL PLATA AERO"
"21102","  21.7","  11.8"," MAR DEL PLATA AERO"
"20102","  18.3","   8.9"," MAR DEL PLATA AERO"
"19102","  17.1","   6.2"," MAR DEL PLATA AERO"
"18102","  19.5","   1.3"," MAR DEL PLATA AERO"
"17102","  15.1","   7.2"," MAR DEL PLATA AERO"
"16102","  20.2","  10.0"," MAR DEL PLATA AERO"
"15102","  20.5","   8.3"," MAR DEL PLATA AERO"
"14102","  21.4","   2.3"," MAR DEL PLATA AERO"
"13102","  20.0","   3.8"," MAR DEL PLATA AERO"
"12102","  14.4","  -0.5"," MAR DEL PLATA AERO"
"11102","  15.4","   7.0"," MAR DEL PLATA AERO"
"10102","  20.0","  15.2"," MAR DEL PLATA AERO"
"9102","  26.6","   6.7"," MAR DEL PLATA AERO"
"8102","  26.4","   5.5"," MAR DEL PLATA AERO"
"7102","  21.1","   1.4"," MAR DEL PLATA AERO"
"6102","  20.5","   2.3"," MAR DEL PLATA AERO"
"5102","  22.9","   2.6"," MAR DEL PLATA AERO"
"4102","  12.4","   7.7"," MAR DEL PLATA AERO"
"3102","  14.7","   8.2"," MAR DEL PLATA AERO"
"2102","  15.5","   6.2"," MAR DEL PLATA AERO"
"1102","  12.7","   7.7"," MAR DEL PLATA AERO"
"30092","  11.0","   6.4"," MAR DEL PLATA AERO"
"29092","  14.4","   7.4"," MAR DEL PLATA AERO"
"28092","  21.4","   6.4"," MAR DEL PLATA AERO"
"27092","  19.0","   2.6"," MAR DEL PLATA AERO"
"26092","  13.5","   6.1"," MAR DEL PLATA AERO"
"25092","  15.0","  -0.7"," MAR DEL PLATA AERO"
"24092","  13.5","   3.8"," MAR DEL PLATA AERO"
"23092","  15.8","   7.2"," MAR DEL PLATA AERO"
"22092","  13.6","   7.8"," MAR DEL PLATA AERO"
"21092","  19.8","  10.4"," MAR DEL PLATA AERO"
"20092","  14.4","   6.2"," MAR DEL PLATA AERO"
"19092","  12.0","  -0.2"," MAR DEL PLATA AERO"
"18092","  11.5","   7.2"," MAR DEL PLATA AERO"
"17092","  14.3","   3.4"," MAR DEL PLATA AERO"
"16092","  21.2","   5.8"," MAR DEL PLATA AERO"
"15092","  19.0","   9.8"," MAR DEL PLATA AERO"
"14092","  18.8","   2.1"," MAR DEL PLATA AERO"
"13092","  15.6","  -1.2"," MAR DEL PLATA AERO"
"12092","  16.2","   5.8"," MAR DEL PLATA AERO"
"11092","  13.6","   8.1"," MAR DEL PLATA AERO"
"10092","  21.2","  10.6"," MAR DEL PLATA AERO"
"9092","  20.5","   1.4"," MAR DEL PLATA AERO"
"8092","  17.7","   5.9"," MAR DEL PLATA AERO"
"7092","  11.9","   8.8"," MAR DEL PLATA AERO"
"6092","   9.1","  -1.3"," MAR DEL PLATA AERO"
"5092","  10.4","   0.9"," MAR DEL PLATA AERO"
"4092","  11.5","   2.1"," MAR DEL PLATA AERO"
"3092","  10.5","   7.3"," MAR DEL PLATA AERO"
"2092","  13.9","   8.9"," MAR DEL PLATA AERO"
"1092","  15.5","   6.1"," MAR DEL PLATA AERO"
"31082","  16.7","   2.8"," MAR DEL PLATA AERO"
"30082","  19.7","   4.9"," MAR DEL PLATA AERO"
"29082","  15.4","   5.0"," MAR DEL PLATA AERO"
"28082","  14.3","  -0.4"," MAR DEL PLATA AERO"
"27082","  14.2","  -1.7"," MAR DEL PLATA AERO"
"26082","  10.5","   1.4"," MAR DEL PLATA AERO"
"25082","  14.5","  -0.8"," MAR DEL PLATA AERO"
"24082","  13.7","  -0.5"," MAR DEL PLATA AERO"
"23082","  16.2","   5.3"," MAR DEL PLATA AERO"
"22082","  14.9","   6.5"," MAR DEL PLATA AERO"
"21082","  10.6","   3.2"," MAR DEL PLATA AERO"
"20082","  11.5","   6.3"," MAR DEL PLATA AERO"
"19082","   9.6","   5.2"," MAR DEL PLATA AERO"
"18082","  13.0","   7.7"," MAR DEL PLATA AERO"
"17082","  11.2","   9.1"," MAR DEL PLATA AERO"
"16082","  14.9","   9.2"," MAR DEL PLATA AERO"
"15082","  20.8","   6.8"," MAR DEL PLATA AERO"
"14082","  20.5","   7.1"," MAR DEL PLATA AERO"
"13082","  14.4","  -1.6"," MAR DEL PLATA AERO"
"12082","  11.0","   4.2"," MAR DEL PLATA AERO"
"11082","  14.2","   7.1"," MAR DEL PLATA AERO"
"10082","  18.0","  10.8"," MAR DEL PLATA AERO"
"9082","  17.1","   4.6"," MAR DEL PLATA AERO"
"8082","  12.3","  -3.6"," MAR DEL PLATA AERO"
"7082","  10.7","   4.3"," MAR DEL PLATA AERO"
"6082","  17.6","   5.2"," MAR DEL PLATA AERO"
"5082","  13.4","  -2.3"," MAR DEL PLATA AERO"
